text,retweet_count,favorited,retweeted,created_at,verified,location,description,user_created_at,statuses_count,followers_count,favourites_count,name,time_zone,friends_count,lat,lon,Brand
@jmattmiller Making his big screen debut in my classroom! #DitchSummit #ditchbook https://t.co/Ps5MxiDn2q,0,FALSE,FALSE,Fri Dec 15 22:44:21 +0000 2017,FALSE,"Pennsylvania, USA",Middle School SS Teacher | Level 2 Google Certified Educator | Flipgrid Certified Educator | EdPuzzle Coach | #blendedlearning | Jesus | Mt4:18-20  | Yankees<U+26BE><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B7><U+00A2>,Tue Apr 18 18:18:41 +0000 2017,3231,745,6068,"Robert ""Louie""",NA,989,41.1179365,-77.604684,DunkinDonuts
That moment you realize you’re done with your first college semester and you didn’t flunk out and now you get a mon… https://t.co/GeL5NSkj2v,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,"Jacksonville, IL",IC golf '21 <U+26F3><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5> | @AbiHigh <U+2764><U+FE0F>,Thu Nov 22 03:20:14 +0000 2012,4471,749,5211,Ryan Kaufmann,Central Time (US & Canada),708,39.7360275,-90.2320415,DunkinDonuts
Drinking a Dunder &amp; Blixem by @BigStormBrewing at @disneysprings — https://t.co/DFTweypwH2 #photo,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,"Columbus, OH",Proud Alumnus of The Ohio State University / Loyal supporter of United States Soccer / Apparel Enthusiast / College Basketball & Craft Beer Fanatic,Mon Mar 23 14:17:11 +0000 2009,25972,561,7715,Michael Saad,Eastern Time (US & Canada),236,27.698682,-83.804475,DunkinDonuts
@ThatSixersGuy He said he’s “not cowboys “,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,"New York, NY","Grew up a Knicks fan but, also Rooting for the 76ers now too. like how They valued greatness over short term profits and good PR. Go Hinkie. Usually follow back",Tue Nov 15 04:26:19 +0000 2016,7299,90,3458,BehindCurve,NA,958,40.780709,-73.9685415,DunkinDonuts
Ppl probably claim me as a man hoe of UofSouthAL I really wasn't ppl be throwing salt on my name<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,Atlanta but Birmingham is home,21 and blessed. 6'6 DJ|Host|Artist R.I.P Isaiah<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>. Snapchat:Willuminatii IG:Djloukang <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><U+2764><U+FE0F><U+611B> #SpeedDemon™<ed><U+00A0><U+00BC><ed><U+00BF><U+0081> {9666} Booking:khadirsimmions@gmail.com,Wed Mar 27 18:38:58 +0000 2013,18359,1387,2736,Lou<U+611B>96,Eastern Time (US & Canada),989,33.5422375,-86.793917,DunkinDonuts
u not that important,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,"Minneapolis, MN",kiss land is underrated!,Sun Sep 27 04:31:54 +0000 2009,155624,1391,124603,tasneem <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>,Eastern Time (US & Canada),486,44.9706105,-93.2620465,DunkinDonuts
Anybody know how to pluck some good brows because I need my shits done,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,"Albuquerque, NM",NA,Tue Aug 18 20:50:34 +0000 2015,18491,859,1656,Anthony Barela,Pacific Time (US & Canada),495,35.1170025,-106.632718,DunkinDonuts
Hate counting on mfs,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,Sierra Leone,K L I v E S <ed><U+00A0><U+00BC><ed><U+00BC><U+0099>,Sat Jan 25 06:09:53 +0000 2014,22557,1667,17118,Moe,Atlantic Time (Canada),1321,39.0775575,-76.8990725,DunkinDonuts
If anyone wants to be my date to the operation smile Christmas party tonight LMK!!!!,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,NA,NA,Mon Feb 24 00:50:34 +0000 2014,9505,401,12001,Jo,NA,340,36.8025415,-76.069946,DunkinDonuts
Wait honestly this is a really good question https://t.co/SdHSpJKhFH,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,"College Station, TX","this is real, this is me<ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>",Fri Jan 20 01:53:33 +0000 2012,71582,1964,63429,Chris Riggins,Central Time (US & Canada),671,30.5854715,-96.2916485,DunkinDonuts
confession: I’m secretly addicted to collecting scientific children’s books from the 50s https://t.co/2ko3DjR5xY,0,FALSE,FALSE,Fri Dec 15 22:44:21 +0000 2017,FALSE,North Pole,antisocial extrovert <ed><U+00A0><U+00BD><ed><U+00B3><U+009F><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6><ed><U+00A0><U+00BC><ed><U+00BC><U+00B1> i’m no one special,Mon Jul 09 04:17:44 +0000 2012,14300,756,37501,joyeux nöel <ed><U+00A0><U+00BC><ed><U+00BC><U+0090><ed><U+00A0><U+00BD><ed><U+00B5><U+008A>,Eastern Time (US & Canada),1012,32.571032,-89.876449,DunkinDonuts
"I know Eminem putting 32 bars of lyrics into 16 bars is hard for you mumble rap fans, but listen closely. Pay attention.",0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,the 206 ,"Mariners fan. Seahawks fan. Husky fan. Movie lover. Not a paid critic, but my movie opinion is extremely important, or should be! Nic Cage enthusiast.",Sat Nov 22 11:12:12 +0000 2014,114136,496,4966,Nelson Espe,NA,677,47.3923115,-122.2180755,DunkinDonuts
Still light out.  5:41 12/15. Country mouse. @ Croom Wildlife… https://t.co/fY6TDip5DB,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,NA,Everything. All the time.,Thu Nov 07 23:51:09 +0000 2013,1228,65,2649,Alison Rhyne,NA,83,27.698682,-83.804475,DunkinDonuts
"@saraschaefer1 @MaraWilson It's not predicated,on anything. Its a valid point. Stop,trying,so hard to read misogynist into it",0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,"Alexandria, Virginia",freelnce Journalist/blogger/TV critic @ HRemote: 6 Newspapers in the DC/Richmond area & colonizer of  internet. 1st person to interview Kris Humphries as a pro.,Fri Apr 03 11:13:17 +0000 2009,20818,426,3005,Orrin Konheim,Quito,931,38.898603,-77.0143985,DunkinDonuts
More cookies @ J. X. Wilson Elementary https://t.co/ba8VXUVNKP,0,FALSE,FALSE,Fri Dec 15 22:44:22 +0000 2017,FALSE,"Santa Rosa, California",NA,Fri Apr 25 23:16:22 +0000 2008,86,11,4,Shelle C,Pacific Time (US & Canada),18,38.4522175,-122.6761085,DunkinDonuts
Thanks @gocurb for saving me from crazy surges and long cold walks home in the snow!,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,"Philadelphia, PA","Director of Bioengineering @Allevi3D (previously BioBots),  special interests in tissue engineering and 3D printing.  @UMD alum #feartheturtle #buildwithlife",Tue Jan 08 01:58:53 +0000 2013,430,264,2327,Maggie Prendergast,Eastern Time (US & Canada),183,40.0048655,-75.117998,DunkinDonuts
We got next,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,#SPLIFFGANG        Miami /NY/L,OFFICIAL PAGE FOR 23 BOOKING & FEATURES CONTACT: MY #DM #SPG #LINK BELOW #IG & #SNAPCHAT @SPLIFFGANGMJ Rest In Peace Pnut Aka Fingaz,Tue May 19 20:16:58 +0000 2009,87608,17368,2906,23,Pacific Time (US & Canada),6174,25.9851745,-80.1621285,DunkinDonuts
I work with Katy tonight finally <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,NA,WSU bound<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>// 18<ed><U+00A0><U+00BE><ed><U+00B4><U+0098>// If you stand for nothing what will you fall for?,Mon Sep 02 05:05:17 +0000 2013,15919,492,12261,Merry Christmas You Filthy Animal <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>,America/Denver,782,40.592501,-112.4628605,DunkinDonuts
"@jimmykimmel I used to Love Kimmel, Never Missed Him !! Then all this Republican and Trump Bashing, can't even Watc… https://t.co/ocXYwEiV3L",0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,NA,NA,Wed Jan 27 05:17:59 +0000 2016,1787,14,530,Michael Green,NA,46,40.0817285,-93.5991995,DunkinDonuts
Man i feel like I’m back in my creative space shits crazy lol,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,District,ALPHA. CEO + Founder of @queeninyouorg & @ConfettiiEvents & @District39Eats | Philanthropist | Web Developer & Graphic Designer | NC A&T Alumna <ed><U+00A0><U+00BD><ed><U+00B2><U+0093><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>,Sun Jul 10 04:28:05 +0000 2011,202615,5483,105149,Noyah Nailah King,Central Time (US & Canada),753,38.898603,-77.0143985,DunkinDonuts
@dangerookipawaa @kendricklamar @TopDawgEnt @thegame bout to show up and hopefully @AndersonPaak,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,WDM & IC,the H is for happiness - live by it. Love to cook…pics/vids on Snap<ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>HasanIsHawt31 & IG: @HasansGoodEats Kendrick & Russ fanatic & everything TDE <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> #BlackHippy,Sun Jul 31 06:21:22 +0000 2011,5392,693,815,H,Eastern Time (US & Canada),512,41.9382285,-93.389864,DunkinDonuts
"the ultimate jedi who wastes all the the other jedi and eats their bones (bones, bones, bones) @… https://t.co/LvqNuJPh06",0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,flavortown,mostly empty space,Thu Jul 15 20:04:52 +0000 2010,10428,276,6920,maggot,Central Time (US & Canada),432,40.780709,-73.9685415,DunkinDonuts
I remember back in the day you could find a plug left and right...  Now you have to scrape around just to find one.,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,Avi is Me :),R.I.P Mom<ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> | #Boricua #ThickGirlTwitter | Instagram: latinaamiga,Mon Aug 16 02:16:12 +0000 2010,22257,718,399,<ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>Boricua Queen<ed><U+00A0><U+00BD><ed><U+00B1><U+0091>,Eastern Time (US & Canada),773,33.6639435,-83.986859,DunkinDonuts
Y’all. Tonight really bouta be crazy <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,NA,NA,Mon May 09 21:33:44 +0000 2016,6150,157,1066,danielle<ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>,NA,282,39.1450235,-75.3864605,DunkinDonuts
@FoxNews Ohh myyy goodness.,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,United States,NA,Sun Feb 05 19:03:54 +0000 2017,31373,540,61430,Kimberly Teece,NA,33,27.8470705,-82.7840955,DunkinDonuts
@vis_wv @EnSaysHi @ShifuHippie @LBethCon @375cArrow @Classichassis @MystryeDragon @dgray3994 @phoenixfire2912… https://t.co/iyJNjFaYwI,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,"Menifee, CA","Looking to inspire & be inspired. #kindness, #love, #hope 
#spnfamily #roak .#darkhunters family. 
Let's go change the world one small act at a time.",Thu Jan 09 05:59:03 +0000 2014,16158,702,44444,Nessa #Darkhunters,NA,1049,33.921924,-117.21792,DunkinDonuts
Happy to announce (after ten years of saying this is where I was going to go) that I will be spending the next four… https://t.co/ldenjB1IZY,0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,NA,"EHS 18' Golf <ed><U+00A0><U+00BE><ed><U+00B6><U+008D>RIP HARAMBE, Viva La Stool",Wed Apr 10 19:23:18 +0000 2013,1233,486,101914,Jake Caverly,NA,420,41.1179365,-77.604684,DunkinDonuts
"Change is hard, but if you don't start funding non established scientists progress will stop.
FYI Young/diverse is… https://t.co/ohaUHc02sz",0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,Boston Area,I am a postdoctoral researcher in Cancer Immunology & this is my outreach program. I will post 1 science pic a day & science news from all over #ScienceMatters,Sun Apr 23 21:14:21 +0000 2017,2174,147,4755,Jess,NA,114,42.3136695,-71.0887125,DunkinDonuts
So proud of you @holasoytinaa <ed><U+00A0><U+00BD><ed><U+00B0><U+0090> <ed><U+00A0><U+00BC><ed><U+00BE><U+0093> <ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #FlashesForever,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,"Kent, OH/ Pittsburgh, PA",strength does not come from physical capacity. it comes from an indomitable will.,Tue May 19 05:26:06 +0000 2009,7953,437,6842,Devon Edkins,Quito,639,41.1602505,-81.3504345,DunkinDonuts
I’m gone apply for some food stamps when I get back to Savannah,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,"Savannah, GA",#SSU20,Wed Dec 06 01:15:29 +0000 2017,434,200,230,Stacey,NA,600,32.6782075,-83.1738665,DunkinDonuts
"@CNNPolitics @jeffsessions  REally Dude, All that Yankee Ivy Educated White Trash is taking you for a ride., Wake t… https://t.co/gVzFBu42y2",0,FALSE,FALSE,Fri Dec 15 22:44:23 +0000 2017,FALSE,"Washington, DC",Free Speech Advocate. Here have a Tissue. Now isn't it better to know the truth. Yes it is. http://www.whaley-turco.net,Fri Oct 03 19:17:43 +0000 2014,106300,1585,41074,don turco,Eastern Time (US & Canada),3553,39.4219875,-76.7972215,DunkinDonuts
U got lipstick on ya teeth ma https://t.co/ptyPG0xmkR,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,xgamemode,bruh       sometimes I feel like a wave sometimes I feel like a slave      <ed><U+00A0><U+00BC><ed><U+00BE><U+00B2>,Mon Dec 27 07:30:09 +0000 2010,67855,684,10368,krispy kreme,Pacific Time (US & Canada),333,37.758225,-121.9415795,DunkinDonuts
"Learn more about varicose vein treatment at:
https://t.co/MF42bBnDoF

#VaricoseVeinDoctorSpringHillFL… https://t.co/uTZhRmejfD",0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,"Spring Hill, Florida","Vascular surgeons Spring Hill, FL - Vein specialists for varicose vein removal, spider vein treatment and all vascular surgery. (352) 505-1737",Tue Jun 10 00:55:13 +0000 2014,804,61,1,Vein Doctor,Eastern Time (US & Canada),169,28.4838475,-82.534354,DunkinDonuts
Sam almost hit a damn man in my car <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,816,04.27.17<U+2764><U+FE0F>,Mon May 02 22:47:13 +0000 2016,245,251,5217,joy <ed><U+00A0><U+00BC><ed><U+00BE><U+0084><U+2744><U+FE0F><U+2603><U+FE0F>,NA,348,39.1000485,-94.5592815,DunkinDonuts
What do people do on Friday nights in Miami I’m out of it<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,"Miami, FL",University of Virginia,Sun Mar 07 13:55:39 +0000 2010,45316,1777,5970,jasmine,Eastern Time (US & Canada),864,25.976124,-80.307064,DunkinDonuts
Blue Collar Boys<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,Tx,"Just living my Dream                                            

Firefighter • EMT  • Joshua 1:9",Wed Aug 26 23:14:51 +0000 2015,515,239,1248,Brayden Jones,NA,140,31.1688935,-100.0768885,DunkinDonuts
I need to invest in Walk-Ons cause clearly I’m addicted and the company is steady growing. Lol,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,#318vsEverybody,|<ed><U+00A0><U+00BD><ed><U+00B0><U+00AF>GramFam <ed><U+00A0><U+00BD><ed><U+00B3><U+008D>| #JetLife X #CruiseLifeCC 504| #iSupportJawuan<U+26C8>|,Tue Sep 14 12:18:33 +0000 2010,55752,1965,3512,Jay DeAndre’,Mountain Time (US & Canada),889,32.461107,-93.809434,DunkinDonuts
this really how it goes tho <ed><U+00A0><U+00BD><ed><U+00B8><U+0092> https://t.co/J9yGHkJvwh,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,florida state university,me? I'm tight as FUCK,Fri Mar 18 23:46:08 +0000 2011,53747,29085,52748,badgalv,Central Time (US & Canada),349,26.0471385,-80.3008775,DunkinDonuts
@CPTAnnabanana Adding @311DCgov for us to get a service request rolling out.,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,TRUE,"ÜT: 38.961058,-77.034935","DDOT wants to hear from District residents. Tweet us, visit web http://www.ddot.dc.gov. For service requests, visit http://311.dc.gov, call or tweet 311.",Tue Feb 24 19:53:20 +0000 2009,37018,35058,11242,DDOT DC,Eastern Time (US & Canada),1529,38.898603,-77.0143985,DunkinDonuts
I'm just ready for tomorrowwwwwwww,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,Kentucky,<U+2741>Do what makes your soul shine<U+2741>,Sun Nov 27 17:30:42 +0000 2011,16366,657,11983,Dee<ed><U+00A0><U+00BC><ed><U+00BC><U+009E>,Hawaii,508,37.822244,-85.7682405,DunkinDonuts
Every time I go on Barstool's Instagram I immediately look for RiFF RAFF's comment.,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,NA,<ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BD><ed><U+00B1><U+00BD><ed><U+00A0><U+00BD><ed><U+00B0><U+00B1><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><U+26F3><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B8><ed><U+00A0><U+00BC><ed><U+00BE><U+00A8> <U+0394><U+0396> @ballstateSGA @2017OPTiC,Sat Aug 29 01:13:21 +0000 2009,4814,1109,4816,Katy Volikas,Indiana (East),708,40.472726,-86.142212,DunkinDonuts
I am sick as frick and so broke issa joke. But not a funny joke. SOS plz help me,0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,Wonderland,Pineapples are in my head<ed><U+00A0><U+00BC><ed><U+00BD><U+008D> I-/ <ed><U+00A0><U+00BD><ed><U+00B1><U+00BD>,Mon Jan 16 20:56:18 +0000 2012,9482,751,4603,HaramBay,Eastern Time (US & Canada),1610,30.683649,-88.1615555,DunkinDonuts
@WildOzark Those caps look like a pretty snug fit. https://t.co/kTqqvjhh7s,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,NA,NA,Sat Jul 28 10:14:56 +0000 2012,12632,99,450,Edward Downie,Central Time (US & Canada),146,34.7519365,-92.131274,DunkinDonuts
It’s her 18th birfday so here’s some old pics of us :’)   @little_megannn https://t.co/syeCt1RNkn,0,FALSE,FALSE,Fri Dec 15 22:44:24 +0000 2017,FALSE,NA,sc: abby_gurl24 friends only plz I gots a manz :),Thu Dec 26 18:09:16 +0000 2013,7746,313,9975,ASH-LEEEE!,NA,252,31.1688935,-100.0768885,DunkinDonuts
Opinions? https://t.co/sJ5VsAo1kQ,0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,Riverside,J.L.J.F <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BE><ed><U+00B4><U+009E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> Patience. Pray. Prosper. Progress. Secure the bag. <ed><U+00A0><U+00BD><ed><U+00B7><U+009D><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> Myheart <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BE><ed><U+00B6><U+008B>,Fri Apr 06 00:24:38 +0000 2012,58051,1154,10821,Trin,Arizona,535,33.935822,-117.397616,DunkinDonuts
"‘I really need to go on a SALT diet...’

<U+26C4><U+FE0F>

#IfSnowmenCouldTalk",0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,"New York, NY",<ed><U+00A0><U+00BD><ed><U+00B3><U+008F> twice <U+2702><U+FE0F> once iTunesPodcast<U+27A1><U+FE0F><U+27A1><U+FE0F><U+27A1><U+FE0F>The Hip-Notice,Wed Apr 15 03:27:36 +0000 2009,81310,212,7408,Kindly Follow Black<ed><U+00A0><U+00BC><ed><U+00B7><U+00B9><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9>,Eastern Time (US & Canada),184,40.6708795,-73.8311875,DunkinDonuts
"I Need My Hair Done
Right Quick<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,Chi-Raq ,Rika.Tha.Gee<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>,Wed Apr 27 03:35:22 +0000 2011,94103,2478,2564,<ed><U+00A0><U+00BD><ed><U+00B7><U+00A3> RoyceMoneyyy..<ed><U+00A0><U+00BE><ed><U+00B4><U+0091>,Central Time (US & Canada),2357,41.8335845,-87.732013,DunkinDonuts
<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>Body language and attitude says a lot about your maturity level as a player.- mom https://t.co/ky4eU7Sj8i,0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,"Georgia, USA","Taliah C. *11 year old point guard<ed><U+00A0><U+00BC><ed><U+00BF><U+0080><ed><U+00A0><U+00BC><ed><U+00BF><U+0080>c/o 2024 ""I'm a student of the game continuing to be better than my best day"" sky's the limit <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BF><U+0080>*page maintained by mom*",Tue Jan 24 18:15:12 +0000 2017,650,98,347,Taliah,NA,254,33.7671945,-84.433106,DunkinDonuts
You know when Don’t Stop Believin’ comes on a party/wedding and everyone of all ages sing? We need more of those songs <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,Laingsburg,I love late night jam sessions and blackbear. vibe w me // sc: brookewurm13,Fri Jan 30 04:22:38 +0000 2015,4296,1125,4540,Brooke <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>,NA,805,45.00118,-86.2705395,DunkinDonuts
One of the best inspirational speeches ever. And so true of me.  https://t.co/pbBthAjjZW,0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,"Herkimer, NY",One lone cat against a big bad world. #YouTube #Podcaster #Writer #InternetMovieReviewer and star of the new daily vlog series One Lone Cat.,Fri Jun 06 19:22:45 +0000 2008,5463,774,2601,Tim Haines,America/New_York,1966,43.0331125,-74.995148,DunkinDonuts
"I went to office hours to have my professor review my thesis and she said it was great, but I just got my A- paper… https://t.co/evZUAjHKhf",0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,SR '17 || UMD '21,"All our dreams can come true, if we have the courage to pursue them. ~Walt Disney<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> Snap: kaitlin61",Wed Apr 16 02:44:36 +0000 2014,5090,328,30206,Kaitlin Weimann,NA,280,38.9969705,-76.934487,DunkinDonuts
@courtlexis Awwww that’s sweet court bourt <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB> but campus pointe took away our cable lol it’s only in the living room… https://t.co/aPR6kxzoz4,0,FALSE,FALSE,Fri Dec 15 22:44:25 +0000 2017,FALSE,"St. Louis, Missouri",Follower of Jesus Christ | 20 | Kent State '18 | Fashion Merchandising & Marketing  | Flashette <U+26A1><U+FE0F>| IG/SC @mickeyss_wifee.,Tue Jan 17 03:43:22 +0000 2012,32287,1252,11142,Lil Saint,Hawaii,923,41.1602505,-81.3504345,DunkinDonuts
